map5_transit.txt
5
7514,0;7514,0;7514,0;7514,0;7514,0;7514,0;7514,0;7514,0;7514,0;7514,0;7514,0;7514,0;7514,0;7501,0;7514,0;7514,0;7514,0;7514,0;7514,0;7514,0;7514,0;7514,0;7514,0;7514,0;7514,0;7514,0;7514,0;7514,0;7514,0;7514,0;7514,0;7514,0;7514,0;7514,0;7514,0;7514,0;7514,0;
7514,0;7514,0;7514,0;7514,0;7514,0;7514,0;7514,0;7514,0;7514,0;7514,0;7501,0;7514,0;7501,0;7501,0;7501,0;7514,0;7514,0;7514,0;7514,0;7501,0;7514,0;7514,0;7514,0;7514,0;7514,0;7501,0;7501,0;7514,0;7514,0;7501,0;7501,0;7501,0;7514,0;7514,0;7501,0;7501,0;7514,0;
7514,0;7514,0;7501,0;7501,0;7501,0;7501,0;7507,0;7514,0;7501,0;7501,0;7501,0;7501,0;7501,0;7501,0;7501,0;7501,0;7514,0;7514,0;7514,0;7501,0;7501,0;7501,0;7501,0;7501,0;7501,0;7501,0;7514,0;7514,0;7501,0;7514,0;7514,0;7514,0;7501,0;7514,0;7501,0;7501,0;7514,0;
7514,0;7501,0;7501,0;7501,0;7514,0;7514,0;7514,0;7514,0;7501,0;7501,0;7501,0;7501,0;7501,0;7501,0;7501,0;7501,0;7514,0;7514,0;7514,0;7501,0;7514,0;7514,0;7501,0;7514,0;7514,0;7514,0;7501,0;7514,0;7501,0;7514,0;7501,0;7514,0;7501,0;7514,0;7501,0;7501,0;7514,0;
7514,0;7501,0;7501,0;7514,0;7514,0;7514,0;7514,0;7501,0;7501,0;7501,0;7501,0;7501,0;7501,0;7501,0;7501,0;7501,0;7501,0;7514,0;7514,0;7514,0;7514,0;7514,0;7501,0;7501,0;7514,0;7514,0;7501,0;7501,0;7514,0;7514,0;7501,0;7514,0;7501,0;7514,0;7514,0;7501,0;7514,0;
7514,0;7501,0;7514,0;7514,0;7501,0;7501,0;7501,0;7501,0;7514,0;7501,0;7501,0;7506,2;7505,1;7501,0;7501,0;7505,2;7506,0;7514,0;7514,0;7501,0;7501,0;7501,0;7514,0;7501,0;7501,0;7514,0;7501,0;7514,0;7514,0;7501,0;7501,0;7514,0;7501,0;7501,0;7514,0;7501,0;7514,0;
7514,0;7501,0;7501,0;7501,0;7501,0;7501,0;7501,0;7514,0;7514,0;7514,0;7501,0;7501,0;7504,1;7501,0;7501,0;7504,0;7514,0;7514,0;7501,0;7501,0;7514,0;7514,0;7514,0;7514,0;7501,0;7514,0;7514,0;7514,0;7501,0;7514,0;7501,0;7514,0;7514,0;7514,0;7501,0;7501,0;7514,0;
7514,0;7501,0;7514,0;7501,0;7501,0;7501,0;7514,0;7514,0;7510,0;7514,0;7514,0;7501,0;7505,3;7506,0;7501,0;7506,3;7501,0;7514,0;7514,0;7501,0;7514,0;7514,0;7514,0;7514,0;7501,0;7501,0;7514,0;7514,0;7501,0;7514,0;7501,0;7514,0;7501,0;7514,0;7501,0;7514,0;7514,0;
7514,0;7501,0;7501,0;7501,0;7501,0;7501,0;7501,0;7501,0;7501,0;7501,0;7514,0;7514,0;7501,0;7501,0;7501,0;7501,0;7501,0;7514,0;7514,0;7514,0;7514,0;7514,0;7501,0;7514,0;7514,0;7501,0;7514,0;7514,0;7514,0;7514,0;7501,0;7501,0;7501,0;7514,0;7501,0;7514,0;7514,0;
7514,0;7501,0;7514,0;7501,0;7501,0;7501,0;7514,0;7514,0;7501,0;7514,0;7514,0;7501,0;7501,0;7501,0;7501,0;7501,0;7501,0;7514,0;7514,0;7514,0;7514,0;7514,0;7501,0;7514,0;7514,0;7501,0;7514,0;7514,0;7514,0;7514,0;7501,0;7514,0;7501,0;7514,0;7501,0;7514,0;7514,0;
7514,0;7501,0;7501,0;7501,0;7501,0;7501,0;7501,0;7514,0;7514,0;7514,0;7501,0;7501,0;7501,0;7501,0;7501,0;7501,0;7501,0;7514,0;7514,0;7514,0;7514,0;7501,0;7514,0;7514,0;7514,0;7501,0;7514,0;7514,0;7514,0;7514,0;7501,0;7514,0;7514,0;7514,0;7514,0;7514,0;7514,0;
7514,0;7514,0;7501,0;7501,0;7501,0;7501,0;7501,0;7501,0;7514,0;7501,0;7501,0;7501,0;7501,0;7501,0;7501,0;7501,0;7501,0;7501,0;7514,0;7514,0;7501,0;7501,0;7501,0;7514,0;7501,0;7514,0;7514,0;7501,0;7501,0;7514,0;7501,0;7501,0;7501,0;7501,0;7514,0;7514,0;7514,0;
7514,0;7501,0;7514,0;7501,0;7501,0;7501,0;7501,0;7501,0;7501,0;7501,0;7501,0;7501,0;7501,0;7501,0;7501,0;7501,0;7514,0;7501,0;7501,0;7501,0;7501,0;7514,0;7501,0;7501,0;7501,0;7514,0;7514,0;7501,0;7501,0;7514,0;7514,0;7501,0;7514,0;7514,0;7514,0;7514,0;7514,0;
7514,0;7514,0;7514,0;7514,0;7501,0;7501,0;7501,0;7501,0;7501,0;7501,0;7501,0;7501,0;7501,0;7501,0;7501,0;7514,0;7514,0;7514,0;7514,0;7514,0;7501,0;7501,0;7501,0;7514,0;7514,0;7514,0;7514,0;7501,0;7501,0;7514,0;7514,0;7514,0;7501,0;7501,0;7501,0;7514,0;7514,0;
7514,0;7514,0;7514,0;7514,0;7514,0;7514,0;7514,0;7514,0;7514,0;7501,0;7514,0;7514,0;7514,0;7514,0;7514,0;7514,0;7514,0;7514,0;7514,0;7514,0;7514,0;7501,0;7514,0;7514,0;7514,0;7514,0;7514,0;7514,0;7501,0;7514,0;7514,0;7514,0;7514,0;7514,0;7514,0;7501,0;7514,0;
7514,0;7514,0;7514,0;7514,0;7514,0;7514,0;7514,0;7514,0;7501,0;7501,0;7514,0;7514,0;7514,0;7514,0;7514,0;7514,0;7514,0;7514,0;7514,0;7514,0;7514,0;7501,0;7501,0;7514,0;7514,0;7501,0;7514,0;7501,0;7501,0;7501,0;7501,0;7514,0;7514,0;7514,0;7501,0;7514,0;7514,0;
7514,0;7514,0;7514,0;7514,0;7514,0;7514,0;7514,0;7501,0;7501,0;7501,0;7514,0;7514,0;7514,0;7514,0;7514,0;7514,0;7514,0;7514,0;7514,0;7514,0;7514,0;7501,0;7514,0;7514,0;7514,0;7514,0;7501,0;7514,0;7514,0;7514,0;7501,0;7514,0;7514,0;7514,0;7514,0;7501,0;7514,0;
7514,0;7514,0;7501,0;7514,0;7514,0;7501,0;7514,0;7514,0;7501,0;7501,0;7501,0;7514,0;7514,0;7514,0;7514,0;7514,0;7514,0;7514,0;7514,0;7514,0;7501,0;7514,0;7514,0;7514,0;7501,0;7501,0;7514,0;7514,0;7514,0;7501,0;7501,0;7501,0;7514,0;7501,0;7501,0;7514,0;7514,0;
7514,0;7514,0;7514,0;7514,0;7501,0;7514,0;7514,0;7514,0;7501,0;7501,0;7514,0;7501,0;7514,0;7514,0;7514,0;7514,0;7501,0;7514,0;7514,0;7514,0;7514,0;7501,0;7514,0;7501,0;7514,0;7501,0;7514,0;7501,0;7514,0;7514,0;7501,0;7514,0;7514,0;7501,0;7514,0;7514,0;7514,0;
7514,0;7514,0;7501,0;7514,0;7501,0;7514,0;7514,0;7514,0;7501,0;7501,0;7501,0;7501,0;7501,0;7514,0;7501,0;7501,0;7501,0;7514,0;7514,0;7514,0;7501,0;7501,0;7501,0;7514,0;7514,0;7514,0;7501,0;7514,0;7501,0;7501,0;7514,0;7501,0;7501,0;7501,0;7501,0;7514,0;7514,0;
7514,0;7501,0;7501,0;7501,0;7501,0;7501,0;7514,0;7501,0;7501,0;7501,0;7514,0;7514,0;7501,0;7501,0;7501,0;7514,0;7501,0;7501,0;7514,0;7514,0;7514,0;7505,2;7505,1;7514,0;7514,0;7501,0;7514,0;7514,0;7514,0;7514,0;7501,0;7514,0;7514,0;7514,0;7501,0;7514,0;7514,0;
